Iter,PrimalRes,DualRes
772,290.43991781379646,290.43991781379646
773,289.81034969874736,289.81034969874736
774,289.1815141878569,289.1815141878569
775,288.5534303075665,288.5534303075665
776,287.92611701469104,287.92611701469104
777,287.29959409947105,287.29959409947105
778,286.6738862398406,286.6738862398406
779,286.04895254469056,286.04895254469056
780,285.4248893477479,285.4248893477479
781,284.8015941616145,284.8015941616145
782,284.1792576050166,284.1792576050166
783,283.557916003012,283.557916003012
784,282.9372560828765,282.9372560828765
785,282.3611068812843,282.3611068812843
786,281.90587652872273,281.90587652872273
787,281.44802033976475,281.44802033976475
788,280.9875916294541,280.9875916294541
789,280.5247009219338,280.5247009219338
790,280.0594277419955,280.0594277419955
791,279.5918935203831,279.5918935203831
792,279.12207792705794,279.12207792705794
793,278.65013336070524,278.65013336070524
794,278.17612877485954,278.17612877485954
795,277.70013743576055,277.70013743576055
796,277.22223256289,277.22223256289
797,276.742486053276,276.742486053276
798,276.260968637785,276.260968637785
799,275.7777491215934,275.7777491215934
800,275.29289504976305,275.29289504976305
801,274.80647253314464,274.80647253314464
802,274.3185468665256,274.3185468665256
803,273.82918334218084,273.82918334218084
804,273.3384113997786,273.3384113997786
805,272.84634029533345,272.84634029533345
806,272.35300868322884,272.35300868322884
807,271.8584748447852,271.8584748447852
808,271.36279783139344,271.36279783139344
809,270.8660172581276,270.8660172581276
810,270.36830551551657,270.36830551551657
811,269.93640633682844,269.93640633682844
812,269.5947490218555,269.5947490218555
813,269.2492944155151,269.2492944155151
814,268.89957361020333,268.89957361020333
815,268.5457244793679,268.5457244793679
816,268.1878609547525,268.1878609547525
817,267.82613605308734,267.82613605308734
818,267.4605640063828,267.4605640063828
819,267.09132401883517,267.09132401883517
820,266.71851557856235,266.71851557856235
821,266.3422418614364,266.3422418614364
822,265.96260507120724,265.96260507120724
823,265.57970565295,265.57970565295
824,265.1936420845077,265.1936420845077
825,264.8045094317422,264.8045094317422
826,264.41240186578534,264.41240186578534
827,264.0174112709328,264.0174112709328
828,263.61962738172906,263.61962738172906
829,263.2191383605623,263.2191383605623
830,262.8160299697479,262.8160299697479
831,262.4103865065931,262.4103865065931
832,262.0022901749817,262.0022901749817
833,261.5918215369734,261.5918215369734
834,261.1790592688708,261.1790592688708
835,260.7640803292634,260.7640803292634
836,260.34695961596844,260.34695961596844
837,259.927771440121,259.927771440121
838,259.5065881884566,259.5065881884566
839,259.0834788434918,259.0834788434918
840,258.6585128362135,258.6585128362135
841,258.2317575308102,258.2317575308102
842,257.80327875512603,257.80327875512603
843,257.3731409097177,257.3731409097177
844,256.94140679109023,256.94140679109023
845,256.5081380167294,256.5081380167294
846,256.07339469813314,256.07339469813314
847,255.63723567692114,255.63723567692114
848,255.19971912217534,255.19971912217534
849,254.76089985548697,254.76089985548697
850,254.32083353369308,254.32083353369308
851,253.87957391848386,253.87957391848386
852,253.43717350215684,253.43717350215684
853,252.99368360258768,252.99368360258768
854,252.54915446888526,252.54915446888526
855,252.10363510138086,252.10363510138086
856,251.65717359339214,251.65717359339214
857,251.20981709414627,251.20981709414627
858,250.76161093913515,250.76161093913515
859,250.3125837365692,250.3125837365692
860,249.8628086603917,249.8628086603917
861,249.41231494025078,249.41231494025078
862,248.96114439685425,248.96114439685425
863,248.50933783063329,248.50933783063329
864,248.0569349663133,248.0569349663133
865,247.6039751535386,247.6039751535386
866,247.15049629252098,247.15049629252098
867,246.69653574334416,246.69653574334416
868,246.24213023277798,246.24213023277798
869,245.78731557230776,245.78731557230776
870,245.33212724999203,245.33212724999203
871,244.87663991203408,244.87663991203408
872,244.42074192705877,244.42074192705877
873,243.96462546455314,243.96462546455314
874,243.50840672993672,243.50840672993672
875,243.05295099544537,243.05295099544537
876,242.6612922585923,242.6612922585923
877,242.28337242758244,242.28337242758244
878,241.90356841127186,241.90356841127186
879,241.521955361658,241.521955361658
880,241.13860650675224,241.13860650675224
881,240.75355162756932,240.75355162756932
882,240.3668883323362,240.3668883323362
883,239.97864741464127,239.97864741464127
884,239.58889898572625,239.58889898572625
885,239.19769943575648,239.19769943575648
886,238.80510408095597,238.80510408095597
887,238.41116711786253,238.41116711786253
888,238.01594169346345,238.01594169346345
889,237.61947954461994,237.61947954461994
890,237.22183139913204,237.22183139913204
891,236.82304691908712,236.82304691908712
892,236.42317459491915,236.42317459491915
893,236.02226192779062,236.02226192779062
894,235.62035525145166,235.62035525145166
895,235.21750006034517,235.21750006034517
896,234.81374101141637,234.81374101141637
897,234.4091219868028,234.4091219868028
898,234.0036999621152,234.0036999621152
899,233.59745439515473,233.59745439515473
900,233.1904989098748,233.1904989098748
901,232.78286654405656,232.78286654405656
902,232.3745429696869,232.3745429696869
903,232.0036127115627,232.0036127115627
904,231.67238412566712,231.67238412566712
905,231.3388430621385,231.3388430621385
906,231.00310992667346,231.00310992667346
907,230.66525436370648,230.66525436370648
908,230.3252813236645,230.3252813236645
909,229.98330716760574,229.98330716760574
910,229.63939116160554,229.63939116160554
911,229.29359531631553,229.29359531631553
912,228.94598186486064,228.94598186486064
913,228.59660816660198,228.59660816660198
914,228.24554195923383,228.24554195923383
915,227.8928382334775,227.8928382334775
916,227.53855445502768,227.53855445502768
917,227.18274684912876,227.18274684912876
918,226.82547035661082,226.82547035661082
919,226.4667924289888,226.4667924289888
920,226.10673378388265,226.10673378388265
921,225.74536608412836,225.74536608412836
922,225.38273822540668,225.38273822540668
923,225.01889909982356,225.01889909982356
924,224.65389659441416,224.65389659441416
925,224.28777764726965,224.28777764726965
926,223.92058801176245,223.92058801176245
927,223.55237260693366,223.55237260693366
928,223.18316332040922,223.18316332040922
929,222.81302682640307,222.81302682640307
930,222.44199312839964,222.44199312839964
931,222.07010475267953,222.07010475267953
932,221.69739860524305,221.69739860524305
933,221.3239153747818,221.3239153747818
934,220.94969327173794,220.94969327173794
935,220.5747698504665,220.5747698504665
936,220.19918156582798,220.19918156582798
937,219.8229624922069,219.8229624922069
938,219.44615088567707,219.44615088567707
939,219.0687794513865,219.0687794513865
940,218.69088126008683,218.69088126008683
941,218.31248897581054,218.31248897581054
942,217.93363425860298,217.93363425860298
943,217.5543483240681,217.5543483240681
944,217.17466156832825,217.17466156832825
945,216.79460364123406,216.79460364123406
946,216.4142035350833,216.4142035350833
947,216.03348971703235,216.03348971703235
948,215.65249358960682,215.65249358960682
949,215.27123456890786,215.27123456890786
950,214.8897429069134,214.8897429069134
951,214.50804444118694,214.50804444118694
952,214.1261643806056,214.1261643806056
953,213.74366642379982,213.74366642379982
954,213.3614853216759,213.3614853216759
955,212.97919448687935,212.97919448687935
956,212.59681706798483,212.59681706798483
957,212.21437553294072,212.21437553294072
958,211.83189184365756,211.83189184365756
959,211.44938748491722,211.44938748491722
960,211.06688363820786,211.06688363820786
961,210.6844005112257,210.6844005112257
962,210.3019583876844,210.3019583876844
963,209.91957620185622,209.91957620185622
964,209.53727377990526,209.53727377990526
965,209.15506902447714,209.15506902447714
966,208.77298477759905,208.77298477759905
967,208.3910297133757,208.3910297133757
968,208.00922558415868,208.00922558415868
969,207.62758859834776,207.62758859834776
970,207.24613550108643,207.24613550108643
971,206.86488228221015,206.86488228221015
972,206.48384438668927,206.48384438668927
973,206.10303660938098,206.10303660938098
974,205.72247373451773,205.72247373451773
975,205.34216999522596,205.34216999522596
976,204.9621398756235,204.9621398756235
977,204.5823961697747,204.5823961697747
978,204.20295269355347,204.20295269355347
979,203.8238222127552,203.8238222127552
980,203.44501735067706,203.44501735067706
981,203.06655048884386,203.06655048884386
982,202.68843331623793,202.68843331623793
983,202.31067768993626,202.31067768993626
984,201.9332951689703,201.9332951689703
985,201.5562966918451,201.5562966918451
986,201.17969341069238,201.17969341069238
987,200.8034955726198,200.8034955726198
988,200.42771382919955,200.42771382919955
989,200.0523582880819,200.0523582880819
990,199.67743850778288,199.67743850778288
991,199.30296437403922,199.30296437403922
992,198.92894512930025,198.92894512930025
993,198.555387844724,198.555387844724
994,198.18230510259082,198.18230510259082
995,197.809704577533,197.809704577533
996,197.43759421478353,197.43759421478353
997,197.06598148349258,197.06598148349258
998,196.6948755354715,196.6948755354715
999,196.32428342419598,196.32428342419598
1000,195.95421404169429,195.95421404169429
1001,195.5846718896314,195.5846718896314
1002,195.21566535981583,195.21566535981583
1003,194.84720126730417,194.84720126730417
1004,194.47928624404494,194.47928624404494
1005,194.11192660017423,194.11192660017423
1006,193.74512852038288,193.74512852038288
1007,193.3788980614172,193.3788980614172
1008,193.013241047895,193.013241047895
1009,192.64816282713264,192.64816282713264
1010,192.283669490414,192.283669490414
1011,191.9197657555801,191.9197657555801
1012,191.55645690719894,191.55645690719894
1013,191.19374786093567,191.19374786093567
1014,190.83164367746303,190.83164367746303
1015,190.47014894365293,190.47014894365293
1016,190.10926820382383,190.10926820382383
1017,189.74900576588925,189.74900576588925
1018,189.3893664950665,189.3893664950665
1019,189.03035655758777,189.03035655758777
1020,188.67197571036468,188.67197571036468
1021,188.31423028116433,188.31423028116433
1022,187.95712431103902,187.95712431103902
1023,187.6006617272542,187.6006617272542
1024,187.24484669376488,187.24484669376488
1025,186.88968270654277,186.88968270654277
1026,186.5351494215074,186.5351494215074
1027,186.1812897783243,186.1812897783243
1028,185.82808954101392,185.82808954101392
1029,185.47555234123547,185.47555234123547
1030,185.12368107514476,185.12368107514476
1031,184.77248057217867,184.77248057217867
1032,184.4219608465096,184.4219608465096
1033,184.07208403430695,184.07208403430695
1034,183.72298058987099,183.72298058987099
1035,183.41110103735718,183.41110103735718
1036,183.20926172679992,183.20926172679992
1037,183.00496149478568,183.00496149478568
1038,182.79797497771142,182.79797497771142
1039,182.58859951956993,182.58859951956993
1040,182.37683876669325,182.37683876669325
1041,182.16275504828764,182.16275504828764
1042,181.946413574065,181.946413574065
1043,181.72787790146413,181.72787790146413
1044,181.5072295170894,181.5072295170894
1045,181.28448672774584,181.28448672774584
1046,181.0597357392253,181.0597357392253
1047,180.8330349610951,180.8330349610951
1048,180.6044407224408,180.6044407224408
1049,180.37448022136095,180.37448022136095
1050,180.1422378274683,180.1422378274683
1051,179.9082659041319,179.9082659041319
1052,179.67261714903862,179.67261714903862
1053,179.43534273314435,179.43534273314435
1054,179.19649299192406,179.19649299192406
1055,178.9561172238159,178.9561172238159
1056,178.71426336729292,178.71426336729292
1057,178.47097858133748,178.47097858133748
1058,178.22630911634315,178.22630911634315
1059,177.98029987929522,177.98029987929522
1060,177.732995493182,177.732995493182
1061,177.48444209878608,177.48444209878608
1062,177.2347000422792,177.2347000422792
1063,176.98358944012625,176.98358944012625
1064,176.7315893354612,176.7315893354612
1065,176.3901163655496,176.3901163655496
1066,175.98330170598456,175.98330170598456
1067,175.64595744579856,175.64595744579856
1068,175.30985429949123,175.30985429949123
1069,174.97441498473154,174.97441498473154
1070,174.63969581701622,174.63969581701622
1071,174.30517742080337,174.30517742080337
1072,173.97171867574843,173.97171867574843
1073,173.63859675382037,173.63859675382037
1074,173.30605181040028,173.30605181040028
1075,172.97408863883857,172.97408863883857
1076,172.64273171775085,172.64273171775085
1077,172.3119064063667,172.3119064063667
1078,171.98175913675186,171.98175913675186
1079,171.68148964186094,171.68148964186094
1080,171.49156046198686,171.49156046198686
1081,171.29934345959782,171.29934345959782
1082,171.10442292720518,171.10442292720518
1083,170.90718595155522,170.90718595155522
1084,170.70760522316868,170.70760522316868
1085,170.5057423134108,170.5057423134108
1086,170.30166086060535,170.30166086060535
1087,170.09542365001744,170.09542365001744
1088,169.88709232935116,169.88709232935116
1089,169.67672719859547,169.67672719859547
1090,169.46438737357903,169.46438737357903
1091,169.25013061809432,169.25013061809432
1092,169.03401128184169,169.03401128184169
1093,168.81609054206638,168.81609054206638
1094,168.59641901263694,168.59641901263694
1095,168.37511160287522,168.37511160287522
1096,168.15201505366804,168.15201505366804
1097,167.9274025153718,167.9274025153718
1098,167.7012338389909,167.7012338389909
1099,167.49919590136187,167.49919590136187
