Time,Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,HPA_Price_Prod_H2_Green,Contract_Price_Gen_VRES_Solar,H2_GC_Price
52,81.9279403758348,139.9068587278125,84.55038171454268,51.07000780605736,54.51814954100265,121.03776365274067,81.90678229052298,36.779765248882065
53,82.87362493476449,141.87996163586266,86.05781712931456,50.59058919849154,55.62028521776753,122.51593127700356,82.88038016347714,36.77598651215739
54,76.47990999460445,127.55142656547834,75.36498816646537,47.66675691181061,48.78677641910283,111.8588816326615,76.505983914493,36.79138985137738
55,70.28923814460173,109.20359170412203,61.678568381773715,42.95351046452482,40.245369561157084,98.29412569558258,70.29703037145038,36.69102865698375
56,63.91179829585424,108.93985156032936,61.45139956982821,24.528743707671985,39.626410012480356,98.48883282334396,64.6613036787909,36.728144134298965
57,64.16255743223664,108.98977026485693,61.54703407549594,24.61662896807977,39.93428810445118,98.64745295066537,65.06886458520917,36.81918840144918
58,64.12275074456296,108.99961358604043,61.603528132069016,24.671845008926773,39.943245556348316,98.58118563361433,65.16461834140009,36.80097897959942
59,64.2046331927732,109.09023917127948,61.78362161585015,24.704686471411527,40.05967090077135,98.68462367848471,65.34639473871597,36.78056965193688
60,64.31974585195265,109.1071820238925,61.81527770493088,24.73719229504422,40.17224447985091,98.74224221609913,65.47136497801037,36.81446991149939
61,64.34212511502767,109.04958360971203,61.70746665382399,24.731433712498767,40.16120584776097,98.70533342701661,65.41585306658497,36.84985877243966
62,64.16096269709405,109.05692223114919,61.72705337428969,24.682180767347347,39.95788496531873,98.61029574204836,65.16568332034355,36.76574613204605
63,64.29457360022114,109.09356346791625,61.730587167962,24.629164264673722,40.04206983754696,98.78167122280266,65.15941858107223,36.80053172155312
64,64.0400116777221,108.9814867275849,61.536397270738775,24.5677052110831,39.70671792668157,98.51443935312639,64.67821379659583,36.75693431921979
