Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1821,21,4,10,107.5707957174306,139.32163360081728,96.37654065655585,8.834778267928732,122.39629380818658,188.67387373934025,2122.907038528501,207.53713585209863,12276.475773258844,14200.919999999998,2330.444179048107,1569.9999999999873,270.6666392954882,0.0,-314522.2895592884,-30747.95737736342,-343034.74287262047,-4.869881965907481e6,-1357.7416848910398,-100725.13786347807,0.0
1822,22,4,10,107.5707957174306,146.24545127894314,106.76226885818816,9.954890033992518,122.3962938082145,202.52151134306658,34.233211020720866,55.98676222977643,13920.239978889358,13604.460000000001,90.21997341623424,1569.999999999993,270.66663929495144,0.0,-5347.239245674349,-8745.151369297253,-433725.2329778597,-4.58128794302917e6,-2.0349090331957314,-122465.92890138691,0.0
1823,23,4,10,107.5707957174306,142.21160178239512,100.71149461683497,9.955547643255949,122.39629380822116,194.45381235392105,0.0,88.9047533479989,12962.575198801454,12645.48,88.90475350450221,1569.9999999999905,270.6666392952001,0.0,0.0,-13528.382887355601,-379504.7066693818,-4.324520828354758e6,-1.9760120200999154,-109799.6414883961,0.0
1824,24,4,10,107.5707957174306,137.29546096680383,93.3372833058366,9.89136412232743,122.39629380823568,184.62153060421778,0.0,217.2718300446148,11795.448121871554,11606.72,217.2718304355761,1569.9999999999832,270.6666392958282,0.0,0.0,-31979.550845572176,-318647.850533488,-4.0414150908393785e6,-11.801753917688075,-94362.95914128065,0.0
1825,1,5,10,58.241123145675886,132.6646847660845,86.39111913344097,9.985144377070036,122.39629380818528,175.35997835364788,0.0,29.71126832513621,10696.068683944502,10319.78,29.711268372443936,1569.9999999998836,270.66663930351064,0.0,0.0,-4238.307350207099,-266571.36223253375,-3.657697315384157e6,-0.2206895326371523,-79822.3221069522,0.0
1826,2,5,10,58.241123145675886,133.6185183368313,87.82186948350746,9.980857840656615,122.39629380809718,177.26764549601728,0.0,38.28434354678324,10922.515608702251,10554.8,38.284343610201994,1569.9999999999254,270.66663930020195,0.0,0.0,-5497.607850682709,-276881.6069243073,-3.727828508858413e6,-0.36642226432741154,-82817.35952090385,0.0
1827,3,5,10,58.241123145675886,134.56660096577536,89.24399340594988,9.965568648682408,122.39629380805526,179.16381073015413,0.0,68.8627358926916,11147.597216298214,10810.46,68.86273601262789,1569.999999999945,270.6666392986436,0.0,0.0,-9952.880624158111,-287343.73131386144,-3.804420586159024e6,-1.185517953555177,-85794.33893870213,0.0
1828,4,5,10,58.241123145675886,136.38440594594763,91.97070085469254,9.949878616435443,122.3962938080155,182.7994206658026,0.0,100.2428089368088,11579.157143194632,11273.4,100.24280911428363,1569.9999999999634,270.66663929716754,0.0,0.0,-14668.959728291577,-308000.0948675717,-3.9403221035589543e6,-2.512153090425045,-91502.24653786287,0.0
1829,5,5,10,58.241123145675886,137.88147559876495,94.21630520158904,9.853006164887171,122.39629380799514,185.79355979673326,0.0,293.98776461376497,11934.57218716321,11822.56,293.9877651451742,1569.9999999999714,270.6666392965234,0.0,0.0,-43432.130050069114,-325600.90718402085,-4.1064518256530655e6,-21.60718756117558,-96203.04497350895,0.0
1830,6,5,10,58.241123145675886,139.9311783847118,97.29085931701522,9.80653323823884,122.39629380797888,189.8929652854463,0.0,386.93364311408703,12421.186308492484,12402.12,386.9336438151418,1569.999999999978,270.66663929597564,0.0,0.0,-57938.55826983487,-350561.8950743256,-4.273351008313398e6,-37.42938790634571,-102639.11159086035,0.0
1831,7,5,10,58.241123145675886,141.02918945562132,98.93787574515127,9.676031108530703,122.39629380796885,192.088987190184,0.0,647.9379732875764,12681.861977842458,12923.800000000001,647.9379744649513,1569.9999999999804,270.66663929576674,0.0,0.0,-97647.63517619384,-364343.5833850228,-4.430486203263441e6,-104.95584263983619,-106086.86598132696,0.0
1832,8,5,10,58.241123145675886,139.04100395867076,95.95559694395703,9.30251643257433,122.39629380796582,188.11261545410235,616.3392579234852,778.6282879259364,12209.852403796021,13198.82,1394.967548512153,1569.9999999999754,270.66663929618176,0.0,-91429.9352756974,-115504.4613071414,-339598.95424399734,-4.546471754389717e6,-486.4833268287948,-99843.96235562846,0.0
1833,9,5,10,58.241123145675886,130.96404949824526,83.8401641854214,7.704491846875967,122.39629441876232,171.95864295335141,4143.0908674030725,447.9268195001239,10292.325358909791,13120.62,4591.017696096605,891.6384656517578,1175.1487077624088,0.0,-574516.367243077,-62113.358689441586,-248724.5978968772,-4.626792136391833e6,-5269.357681058427,82719.23220616861,0.0
1834,10,5,10,58.241123145675886,110.14556836680046,68.22630136344151,5.395575458227732,106.78243781049251,151.1401674477887,9176.457410670839,32.394444539482585,5349.868109862189,12785.720000000001,9208.851873830306,886.4999989032914,1181.9999985376965,0.0,-1.060258385490565e6,-3742.8911756682564,-85901.68894095533,-4.780226308723234e6,-21200.725360872813,83910.00522572786,0.0
1835,11,5,10,58.241123145675886,80.16183344409674,45.745383866495146,4.526841203603523,86.02100587626197,123.45825134499648,14415.24679665483,83.57112258002402,940.672541831424,12455.66,10946.325623328514,281.0847459458006,374.77966126105656,0.0,-1.2208081459282045e6,-7077.527610122732,-2327.8861188995943,-5.035432125099202e6,-29955.467210556017,26605.55469716768,0.0
1836,12,5,10,58.241123145675886,-4.526944532555179,-8.14752291705442,4.526807273382521,86.02100587882792,123.45825137347587,14943.54283406841,74.22772362308864,1.0043954226237008e-10,12033.94,10830.546,281.0847459436013,374.7796612581242,0.0,2.0511383259872673,0.01018843593277552,8.008977525748877e-9,-5.890427338983597e6,-29952.483927967027,26605.554689916047,0.0
1837,13,5,10,58.241123145675886,-4.5269445232145795,-8.147522917055888,4.5268071683798405,86.02100587882792,123.45825137347587,14525.953640059988,104.13691759413473,1.0043954226236605e-10,11646.26,10481.634,281.0847459436013,374.7796612581242,0.0,1.9952099616493797,0.01430370910640022,8.00897752481039e-9,-5.706307757938433e6,-29901.841244977142,26605.554689916047,0.0
1838,14,5,10,58.241123145675886,-4.526944522349347,-8.147522917055946,4.526807158659098,86.02100587882798,123.45825137347587,14294.498259780077,135.83229787058838,1.0043954226236734e-10,11446.5,10301.85,281.0847459436013,374.7796612581242,0.0,1.9635450312271132,0.01865842569054621,8.008977524723588e-9,-5.611289717662572e6,-29851.98331694276,26605.554689916076,0.0
1839,15,5,10,58.241123145675886,-4.526944522812262,-8.147522917056088,4.526807163858207,86.02100587882786,123.45825137347519,14505.818220752908,47.29233689960444,1.0043954226236626e-10,11569.279999999999,10412.351999999999,281.0847459436014,374.77966125812424,0.0,1.9925040185189573,0.006496025931369331,8.008977524769998e-9,-5.669703189080881e6,-29884.541830810667,26605.55468991623,0.0
1840,16,5,10,58.241123145675886,-4.526944539702985,-8.147522917056076,4.526807353727754,86.02100587882792,123.45825137347587,15047.073895794634,17.6366619254605,1.00439542262372e-10,12080.880000000001,10872.792000000001,281.0847459436013,374.7796612581242,0.0,2.0642475067725172,0.0024195026660720487,8.008977526466951e-9,-5.912694896782808e6,-29954.483750031708,26605.554689916047,0.0
1841,17,5,10,58.241123145675886,-4.526947597053804,-8.14752291705541,4.526841671497249,86.02100587882798,123.45825137347587,15907.199700506848,0.130869442644052,1.0043954226236941e-10,12923.500000000002,10946.325623446017,281.0847459436013,374.7796612581242,0.0,1.6849789815023541,1.3862418548060695e-5,8.008977833545662e-9,-6.311482941958026e6,-29955.462088838925,26605.554689916076,0.0
1842,18,5,10,58.241123145675886,-4.526952042194987,-8.14752291705298,4.526840337931456,86.0210058788278,123.45825137347587,16871.430587730076,0.0,1.0043954226237546e-10,13887.6,10946.32562348572,281.0847459436014,374.7796612581243,0.0,1.8846107285062317,0.0,8.00897828001409e-9,-6.765586706981187e6,-29955.476686484326,26605.554689916018,0.0
1843,19,5,10,58.241123145675886,81.02097383342736,46.3855579234727,4.526841513487882,86.02100587469214,123.45825132910613,16538.177411775,0.0,1103.953045152058,14658.3,10946.3256234924,281.08474594714846,374.7796612628537,0.0,-1.4148049473970523e6,0.0,-3206.1829364682926,-5.872938060644971e6,-29955.463818460907,26605.554701173452,0.0
1844,20,5,10,58.241123145675886,111.29184398798758,69.08600736473839,4.526840689383245,107.64214381185568,152.28644211618868,11093.918029891534,0.0,5622.001931361942,14942.92,10946.32562317854,886.4999989032979,1181.9999985377035,0.0,-1.2848829941406066e6,0.0,-92190.05845423834,-5.529321305977021e6,-29955.47283937862,83910.00522580295,0.0
1845,21,5,10,58.241123145675886,130.96405027374252,83.84016418405344,6.954857755578023,122.39629441888526,171.95864295348036,6060.575063215378,29.711268325127214,10292.325358474885,14615.32,6090.2863438497525,889.3541419924329,1178.194472641808,0.0,-835867.8947483952,-4097.745683567685,-248724.60587854707,-5.126569023375166e6,-9272.891288762454,83248.59447736602,0.0
1846,22,5,10,58.241123145675886,135.88653799082712,91.2238969935357,8.638080138841286,122.39629380797476,181.80368218334493,1848.9941971790436,874.8463325413803,11460.959417258127,13778.8,2723.8405350521907,1569.9999999999598,270.66663929746517,0.0,-267225.18027127406,-126436.83213268389,-302264.6379078897,-4.779727408531992e6,-1854.8257082184064,-89938.93712037872,0.0
1847,23,5,10,58.241123145675886,140.50476774455197,98.15124324337559,9.725380364367705,122.39629380797291,191.0401438542305,34.233211020672876,515.0062248603464,12557.360515422357,12700.6,549.2394368851623,1569.9999999999793,270.6666392958614,0.0,-5142.860361879587,-77369.46143778542,-357725.5967941496,-4.364173596333543e6,-75.41594427480777,-104440.18194386718,0.0
1848,24,5,10,58.241123145675886,135.47898597822368,90.61257047091516,9.633362073952897,122.39629380802008,180.9885801524811,0.0,733.2760655702042,11364.20388540709,11691.480000000001,733.2760669033205,1569.9999999999561,270.6666392977567,0.0,0.0,-106407.41164535412,-297613.4261949002,-4.0909267642773176e6,-134.42336881610936,-88659.22693187429,0.0
1849,1,6,10,26.314601346498307,115.73515236346744,72.41849081219314,7.022198759387281,110.97462726066391,156.72975338379788,0.0,5955.604102828413,6676.8758699951395,10859.48,5955.604113693983,886.4999989036827,1181.999998538167,0.0,0.0,-731094.1839996215,-119513.81754059053,-4.025506045273972e6,-8867.30022859398,83910.00522358957,0.0
1850,2,6,10,26.314601346498307,116.08042428612211,72.67744472337122,6.9770837812151685,111.23358117193665,157.0750252654693,0.0,6045.834083453174,6758.845889205658,11031.679999999998,6045.834094483449,886.4999989036917,1181.999998538177,0.0,0.0,-743985.2764983217,-121833.29883939284,-4.0831554504832714e6,-9138.022465791699,83910.00522361282,0.0
1851,3,6,10,26.314601346498307,115.07624162359005,71.9243075351067,6.696773746297726,110.48044398339056,156.07084234747066,0.0,6606.454303958698,6520.445667677473,11353.9,6606.454316012423,886.4999989036673,1181.9999985381496,0.0,0.0,-804487.8614964238,-115165.9032757628,-4.209247053717421e6,-10911.30368314714,83910.00522355543,0.0
1852,4,6,10,26.314601346498307,107.47502196940907,66.223392032228,5.5800819127462775,104.77952847888949,148.4696216755176,0.0,8839.838564180705,4715.861403381744,11782.699999999999,8839.838580314374,886.4999989035597,1181.9999985380298,0.0,0.0,-999388.8671749326,-72461.24665061268,-4.451464034528542e6,-19535.675898031157,83910.0052229143,0.0
1853,5,6,10,26.314601346498307,117.57355087310565,73.79728930393787,6.450363343056655,112.35342575294449,158.56815137336827,0.0,7099.2752425587105,7113.324728177594,12439.6,7099.275255512203,886.4999989037352,1181.9999985382265,0.0,0.0,-880479.9036800263,-132189.72012749,-4.563802496358914e6,-12599.920396314978,83910.00522371472,0.0
1854,6,6,10,26.314601346498307,120.19276413514089,75.76169925039338,6.4503633430599425,114.31783570045164,161.18736463656577,0.0,7099.275242558724,7735.144728176581,13061.419999999998,7099.275255512197,886.4999989038428,1181.9999985383486,0.0,0.0,-899074.4195461996,-151635.31803511851,-4.747570961149488e6,-12599.92039629165,83910.00522385116,0.0
1855,7,6,10,26.314601346498307,120.05670919447942,75.65965786849175,6.191993175630011,114.21579431847577,161.05130946059526,0.0,7616.015715460335,7702.84425433219,13545.86,7616.015729357457,886.4999989038358,1181.9999985383406,0.0,0.0,-961512.1013072279,-150585.11361070862,-4.917295721266369e6,-14500.915974447329,83910.00522385302,0.0
1856,8,6,10,26.314601346498307,82.00561121891197,47.121487711949996,4.52684113259052,86.02100588075811,123.45832178923206,0.0,15545.995769667928,1285.8546925333824,13848.02,10946.325623434604,281.0847460604584,374.77966141392045,0.0,0.0,-1.3452331381954493e6,-4385.137260437492,-5.548685083327782e6,-29955.467987887467,26605.534908904265,0.0
1857,9,6,10,26.314601346498307,82.46366011588404,47.46486851784949,4.52684099614543,86.02100601437684,123.45825630584227,0.0,14546.921650565315,1331.7924112357955,14103.000000000002,10946.325623436127,885.1429470016496,1180.1905960021754,0.0,0.0,-1.2654440040201077e6,-4984.637498886092,-5.639896740135687e6,-29955.46948145984,83781.55784862033,0.0
1858,10,6,10,26.314601346498307,-4.526947595882336,-13.350345538984339,4.52684167147381,86.02100587924467,123.45825137391449,1006.6225834199879,15887.187986528696,2.2229854740755434e-10,13909.98,10946.325623446271,281.0847459433729,374.7796612578064,0.0,0.10662590175797959,1.6828409906156594,1.7725928439016696e-8,-6.776100321019271e6,-29955.462089095512,26605.554689926197,0.0
1859,11,6,10,26.314601346498307,82.46366051564843,47.46486850124948,4.526841122569885,86.02100600099988,123.45825628601442,3047.4159254135534,12093.958683187337,1331.7924090217282,13525.58,10946.32562341611,299.2064682462839,398.9419576616878,0.0,-265096.2400520203,-1.0520595326423526e6,-4984.638031289447,-5.4187445196822565e6,-29955.468097576588,28320.831243698565,0.0
1860,12,6,10,26.314601346498307,-4.52694759597533,-13.350345539045538,4.526841671524941,86.02100587924467,123.45825137391468,5134.191140860705,10767.079429087997,2.222985474073309e-10,12917.44,10946.32562335623,281.08474594337275,374.7796612578062,0.0,0.5438363747925905,1.140496970831009,1.772592843901955e-8,-6.308621253762156e6,-29955.462088535794,26605.554689926124,0.0
1861,13,6,10,26.314601346498307,-4.526947596001901,-13.350345539053933,4.526841671691053,86.02100587924468,123.45825137391519,6091.483195147025,9308.847374801737,2.222985474073035e-10,12416.5,10946.325623053312,281.0847459433729,374.7796612578065,0.0,0.6452361594856484,0.9860332429598202,1.772592843902327e-8,-6.071747004513258e6,-29955.462086717496,26605.554689926015,0.0
1862,14,6,10,26.314601346498307,-4.526947596326013,-13.350345539055045,4.526841675141875,86.02100587924467,123.45825137391449,6507.937224860386,8655.61334508966,2.2229854740729398e-10,12179.720000000001,10946.325616793742,281.0847459433729,374.7796612578064,0.0,0.6893284171565028,0.916812814961304,1.7725928439094564e-8,-5.959564980079925e6,-29955.4620489437,26605.554689926197,0.0
1863,15,6,10,26.314601346498307,-4.5269475960121826,-13.35034553904541,4.526841671907876,86.02100587924457,123.45825137391466,9769.519572908586,5512.630997040258,2.2229854740732872e-10,12298.32,10946.325622658345,281.08474594337287,374.7796612578063,0.0,1.0348276102668024,0.5839205007323471,1.772592843902757e-8,-6.015773006630989e6,-29955.46208434408,26605.55468992611,0.0
1864,16,6,10,26.314601346498307,-4.526947595985871,-13.350345539052382,4.526841671546005,86.02100587924468,123.45825137391519,7429.950662092675,8320.639907856032,2.222985474073097e-10,12766.759999999998,10946.325623317582,281.0847459433729,374.7796612578065,0.0,0.7870133621181594,0.8813591215657652,1.77259284390202e-8,-6.237436752368527e6,-29955.462088305234,26605.554689926015,0.0
1865,17,6,10,26.314601346498307,-4.526947595971405,-13.350345539048009,4.526841671482812,86.02100587924457,123.45825137391468,6824.754733784552,9802.875836164132,2.2229854740733213e-10,13643.8,10946.325623433615,281.08474594337287,374.7796612578063,0.0,0.7229086549559725,1.0383646096961456,1.7725928439018778e-8,-6.650973169559915e6,-29955.462088996966,26605.554689926103,0.0
1866,18,6,10,26.314601346498307,82.46366097131536,47.464868503465205,4.5268412584192275,86.02100600116265,123.45825628633915,6985.0603735088725,8723.529419618126,1331.7924093123393,14704.960000000001,10946.325623459239,605.2888749305084,807.0518332406538,0.0,-607633.9099965544,-758864.205428446,-4984.638638143195,-5.869560353211247e6,-29955.466610525473,57292.49163980641,0.0
1867,19,6,10,26.314601346498307,97.09208019425894,58.43618370970093,4.526841065990631,96.992320153863,138.0866772443531,4622.473704651737,9933.5110056717,2799.015246563864,15582.0,10946.325623462097,886.4999989035438,1181.9999985380239,0.0,-469730.79142057896,-1.009432672723175e6,-35198.10601508734,-5.974612801413057e6,-29955.468716911535,83910.00522096068,0.0
1868,20,6,10,26.314601346498307,130.9640503220633,83.84016418737328,6.641855026201507,122.396294417852,171.95864295437622,1198.4217282345462,5517.870080776728,10292.325359514898,16071.06,6716.291821503027,1304.2214026483332,625.0381251003798,0.0,-164909.90690274688,-759291.5080593847,-248724.60637588007,-5.6079501775266025e6,-11277.137665047201,-12891.49251360225,0.0
